,VA_PNG,VA_JPEG ,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,edge density,LABcolours (mean Lightness),LABcolours (std Lightness),LABcolours (mean A),LABcolours (std A),LABcolours (mean B),LABcolours (std B),Luminance std,FG contrast,pixel symmetry,Complexity
1279,231042,543542,27.0,7.0,1444.12,0.275275657,1575.0,1.848142462,0.11462898,0.241565044,0.934850037,0.149880397,3310,18522,17927,251,14.37053172,32.91861167,16.19390742,35.28516722,21.65074639,48.25637803,54.75160195,3386.0,118,13,0.736647734,0.53680713,0.999646679,1651.0,0.730935415,97.0,0.136957804,90.66149438,17.35279521,0.392187848,8.505668446,1.478314777,15.28501069,47.90002981,1.059914758,0.488658145,3.4286
1280,255664,745299,31.0,5.0,1404.14,0.29571599,1831.0,225.5689669,0.462915056,0.474452114,0.843530074,0.150846977,4376,12065,14343,189,54.09351603,55.98408955,57.1283404,58.51412928,78.67500082,80.9822302,104.5847304,1634.0,200,14,0.900707472,0.605347887,0.999678781,1816.0,0.345943451,78.0,0.160265605,73.86685038,24.94081377,-3.211452986,6.091131024,-16.50576891,23.14629224,73.87558708,1.014355928,0.741588092,3.4286
1281,403908,571840,47.0,6.0,2323.59,0.253558324,4593.0,5.85543909,0.173700774,0.305489951,0.753917894,0.354344195,4581,23324,19850,256,15.46484248,36.97957119,11.89111137,25.59091071,19.50794409,44.97091723,50.82330046,5535.0,191,11,0.762165332,0.611138045,0.999748238,2317.0,0.381759644,72.0,0.139900208,72.09873848,36.93599288,3.033061844,14.63437618,2.38205513,13.35159412,96.44675361,0.947665056,0.433736402,2.3333
1282,199289,689359,19.0,6.0,952.57,0.335546408,2571.0,212.8192974,0.257319529,0.269699205,0.842786263,0.186171894,9294,9752,16513,256,29.93175888,29.38977053,29.6690019,29.04479287,42.14451166,41.32019609,53.96354959,1768.0,444,14,0.847508492,0.640462817,0.99978941,2770.0,0.235242208,86.0,0.125871023,78.61680593,22.06290029,-5.345854314,6.354264649,-9.937005965,11.38533145,59.75067494,1.243847442,0.938534197,4.5
1283,363701,588235,19.0,4.0,728.31,0.349000317,7431.0,147.542225,0.417819833,0.345043859,0.83938075,0.187056173,9125,22534,20185,256,37.06286621,28.61094193,61.78322983,54.24053861,72.04737011,61.32391073,82.93812176,4058.0,419,11,0.711359926,0.527807721,0.999784986,2713.0,0.085244497,119.0,0.147577922,76.21699511,22.52890031,-9.165493779,18.2866744,10.11811921,37.43390329,61.65027585,1.069878257,0.4060182,3.5714
1284,76075,172558,10.0,4.0,347.93,0.375594295,478.0,359.770823,0.00744413,0.049343198,0.953596896,0.148389328,663,1781,4987,256,0.605321248,4.134477375,1.220508575,7.879164831,1.362371094,8.898041447,9.306752775,419.0,21,9,-0.333333333,0.50058906,0.998356808,355.0,0.867144267,72.0,0.049348195,95.32804838,14.8926181,0.100358377,1.406381129,-0.000992145,3.717622339,38.97318895,1.325130617,1.076591495,1.3333
1285,232622,494485,25.0,5.0,1098.01,0.355727876,4215.0,350.4829164,0.129454339,0.252829901,0.785634369,0.315744267,4360,12131,14926,256,4.198289235,17.52979255,10.60157585,30.38946185,11.40258931,35.08294484,38.50372163,1967.0,219,11,0.549718153,0.48260824,0.99952957,1240.0,0.194605509,123.0,0.1559817,76.67150387,33.99819613,1.573809374,6.470423849,-0.292672396,14.8134134,87.35551064,0.993883728,0.390199305,2.4
1287,354254,576824,28.0,5.0,1244.22,0.314065706,6361.0,0.69531917,0.128658847,0.261209397,0.84508657,0.260538922,7124,20087,19731,256,12.78814952,31.92008802,15.989446,39.87754208,20.47435351,51.07945166,57.22175771,4120.0,335,11,0.819711208,0.571956035,0.99974223,2263.0,0.48727417,151.0,0.154750824,81.81513479,27.154922,1.94084426,11.45271355,3.577486153,17.35741039,71.90622667,0.991112042,0.540868498,5.6667
1289,161648,401624,43.0,6.0,2069.17,0.332540511,1848.0,6.394524754,0.072683175,0.219559619,0.952655668,0.130835337,2364,16760,16124,256,6.762046814,22.71236,11.01663589,33.91285251,12.92638942,40.81584082,44.69375764,2148.0,104,12,0.446790905,0.54287834,0.999511855,1195.0,0.684019725,165.0,0.129269918,94.41361135,14.1507619,-1.699837356,11.45525179,4.964294557,16.49385264,39.59644232,0.940350234,0.282477075,4.6
1290,591959,915653,44.0,5.0,2023.32,0.413521642,5602.0,7.827062765,0.169006731,0.312297059,0.850906038,0.252340221,6301,33163,20952,256,21.3986117,49.78076741,19.18636767,35.97444155,28.74051648,61.41893233,70.04108728,6059.0,295,12,0.807045084,0.557662737,0.999745935,2296.0,0.446277618,209.0,0.20772934,80.88520119,28.03600883,4.620528044,18.35727701,6.272641639,18.2634787,78.62865797,1.024459346,0.548494542,6.1667
1291,441328,550370,13.0,5.0,575.63,0.272830432,4727.0,270.7933949,0.176504717,0.28393067,0.830862925,0.246084374,7368,12779,16860,255,10.84692637,17.75688348,21.15232595,35.21296971,23.77134209,39.43678672,46.56818935,3379.0,328,12,0.883082655,0.560283257,0.999782582,2683.0,0.589448293,61.0,0.124457041,77.84115843,29.18751727,3.231088501,8.422725329,-6.82530616,17.37742459,77.79428047,1.113331222,0.72499766,4.0
1292,644423,742934,44.0,3.0,1360.1,0.236619564,12426.0,342.4249813,0.259441507,0.280957603,0.679872854,0.29128382,12044,21104,19596,256,14.80331167,24.41893279,25.69010417,28.08312342,29.64994921,37.21486396,46.10984872,5057.0,567,12,0.918479716,0.619413917,0.999825349,3340.0,0.163951874,90.0,0.183213552,62.06584365,31.79432124,3.952473009,10.33490919,-4.958004516,17.79125636,82.92746624,1.047573004,0.604135563,4.25
1293,321950,547702,39.0,6.0,1921.81,0.258592333,4064.0,357.6813628,0.149651306,0.303177358,0.756619123,0.304640405,5712,19010,18659,256,19.64512507,47.53276635,14.39126905,30.33153414,24.35240366,56.38586561,63.69158671,3914.0,260,11,0.750290211,0.558334013,0.999672836,1783.0,0.433853149,139.0,0.15162913,71.8424713,32.40481436,4.784623428,16.35684348,1.666267695,15.92987517,87.95798104,1.051474203,0.454541037,4.8
1294,408427,731195,28.0,4.0,1090.87,0.364028469,6944.0,20.72664502,0.210427735,0.318141539,0.847049773,0.242162171,9235,24565,19662,256,16.3285052,33.94718767,30.86721992,59.82473261,34.91998494,68.78524684,79.26124232,4130.0,424,12,0.898787882,0.6066772,0.999812734,3115.0,0.436908722,127.0,0.17882665,80.88370481,26.45182425,3.105378207,12.84810441,11.16390705,24.73598523,71.27794987,1.02269501,0.546275588,5.5
1295,748563,731688,15.0,5.0,678.5,0.228701563,19185.0,19.622382,0.279073747,0.308275998,0.705966157,0.316719919,15703,20533,19657,256,21.45975494,29.08782661,25.30737813,30.57229575,33.18108603,42.19913416,52.15345997,5083.0,721,10,0.917699254,0.560363696,0.999812734,3115.0,-0.223934174,56.0,0.174382528,66.14247091,33.03555154,1.024503787,10.98954337,3.728423367,16.91083403,85.86445718,1.019867763,0.734293254,3.1667
1296,370592,769561,30.0,4.0,1173.22,0.273678001,4528.0,274.6674226,0.162754631,0.279085589,0.791526819,0.265396298,7694,17892,19150,256,13.90776316,37.14367054,18.8678894,32.36673989,23.43977659,49.26721133,56.29914431,4125.0,350,13,0.88302331,0.614665001,0.999823766,3310.0,0.389397939,153.0,0.173772176,74.8531535,29.26385605,3.068104459,12.66063077,-2.860528819,17.47888689,79.07975045,1.01075637,0.341399993,4.1667
1297,468462,586232,22.0,4.0,843.09,0.223716631,7860.0,353.8273726,0.211806067,0.36461327,0.811322156,0.259913461,7591,23075,18840,256,18.71227646,46.40076901,20.038716,41.1096331,27.41713751,61.99220353,70.21734478,3923.0,342,12,0.784612209,0.566176207,0.999686042,1858.0,0.504140218,127.0,0.189566294,76.55699566,30.74397564,4.856605396,15.72957179,0.862571804,20.54853876,83.50994543,0.934194317,0.389185312,3.0
1298,426888,681169,23.0,3.0,706.4,0.270454607,6712.0,46.32754008,0.280132797,0.321715039,0.779297862,0.25380769,9517,18140,17904,256,21.41891734,27.41599806,33.97437922,39.2353716,40.16252561,47.86492802,59.9136857,4288.0,435,13,0.831147645,0.636077655,0.999783309,2692.0,0.304696401,4.0,0.181681315,71.22305822,29.39178966,1.992056665,7.580708637,-3.858194446,22.04537089,78.0781962,0.999475313,0.4680098,2.7143
1299,610889,1004695,49.0,4.0,1953.96,0.313857914,6987.0,335.4703859,0.243133118,0.325770176,0.806501291,0.246488331,8848,28933,21160,256,28.81297811,49.16573545,22.51053492,32.59560971,36.56380574,58.98934916,69.95849089,7880.0,382,12,0.932648276,0.623016367,0.999821665,3271.0,0.202255249,189.0,0.206400553,74.52786183,28.65953074,5.9703512,19.91554612,3.363552781,17.7871378,79.80507332,0.990995996,0.499847202,5.8571
1301,205818,586394,31.0,5.0,1379.24,0.332533304,1623.0,20.05750424,0.081871987,0.171612946,0.833688205,0.271967192,3994,8531,10100,256,2.684783936,7.583198842,12.44594574,21.344444,12.73222801,22.65149431,26.47116271,1033.0,206,11,0.683549819,0.603260347,0.99972076,2089.0,0.141799927,227.0,0.153313955,83.07258137,27.11759374,-0.90665067,3.382494154,5.252961578,9.895506921,69.66885649,1.107608167,0.405661266,4.8333
1302,90579,406282,25.0,5.0,1081.56,0.436514119,763.0,0.630393564,0.142596654,0.321324978,0.905325427,0.173492895,2455,6298,12194,253,17.93140793,38.89854362,9.91513888,24.25307183,20.49012858,45.84002824,51.98706682,1286.0,99,13,0.730042224,0.625860272,0.999691521,1891.0,0.710908254,105.0,0.109375,89.17902116,19.55302237,-4.054484132,10.6840759,-1.587718652,8.985165499,56.37996763,0.932546925,0.534663449,2.875
1303,150710,451831,24.0,4.0,901.7,0.387329497,809.0,0.532108047,0.018441215,0.101154652,0.96381799,0.123665973,1233,5846,10194,224,2.71818924,13.58969903,1.931823095,10.76311886,3.334740351,17.33564673,18.33606883,1157.0,50,14,0.322458314,0.499022771,0.998764124,472.0,0.759792328,123.0,0.107142131,96.20790957,12.60054398,-0.547601541,3.392659245,-0.447600439,3.822831697,34.24515209,1.111010049,0.61041953,3.375
1305,312712,456351,35.0,5.0,1527.81,0.296355898,4428.0,5.400183664,0.108489378,0.249827774,0.863945227,0.218125522,4875,12812,15044,256,8.954392751,22.25079571,17.44547208,47.3891497,19.60932548,52.35293133,58.23572897,2510.0,243,10,0.582215471,0.467226758,0.999575758,1375.0,0.491883596,81.0,0.122769674,84.65002179,21.80722102,1.210116903,6.390530183,5.639079322,20.09032839,57.9973227,1.052482087,0.851752071,3.2
1306,362651,894763,31.0,4.0,1225.81,0.414400981,3456.0,72.48092141,0.201525668,0.293311485,0.884585781,0.24182661,6601,20459,18894,256,15.38992055,36.49003894,27.87325033,39.76966495,31.83971951,53.97359718,63.52551303,3844.0,345,11,0.92662788,0.65699845,0.999819848,3238.0,0.37447993,122.0,0.178105672,84.92067267,25.82064749,-2.591125005,6.845333972,1.880082357,18.3523977,69.02839776,1.063482003,0.553918483,4.2857
1307,305940,641218,43.0,7.0,2328.67,0.29248412,4027.0,17.15381174,0.215979391,0.354362906,0.92679004,0.168262711,5584,23677,19701,256,12.06218465,21.22212734,44.04738617,78.51632377,45.66912006,81.33382929,95.03456531,4369.0,254,12,0.862398813,0.565809826,0.999763545,2467.0,0.473869324,228.0,0.157374064,89.59262737,17.50887068,-0.646060608,5.528274595,15.42996744,31.1911948,47.22545737,1.109252305,0.388214785,4.6
1310,335122,558812,17.0,3.0,514.42,0.28642549,6324.0,210.1950364,0.345227895,0.141739081,0.774637409,0.122869037,9507,13964,17663,256,29.30698903,13.06123878,50.53220749,16.47929078,58.41578211,21.02767184,38.55240647,3097.0,444,12,0.786937893,0.554848981,0.99976239,2455.0,0.491778056,109.0,0.127389272,65.99975286,13.53699049,-1.765252953,6.14755322,-18.2804214,14.56919974,35.38308843,1.109148666,0.512182783,4.1429
1311,456784,685563,28.0,3.0,860.37,0.271820672,7915.0,350.8075276,0.140797422,0.256617041,0.874650634,0.212373357,9515,16370,17726,256,11.77131526,21.34304775,17.79990069,33.18119567,21.34011077,39.45272403,45.85475726,3526.0,446,13,0.673424329,0.559982568,0.999767504,2509.0,-0.569271088,192.0,0.185358683,83.47361351,23.86809992,1.472863188,6.451266649,-4.008951893,15.38746068,63.93551586,0.970542976,0.250014145,4.75
1312,504842,668535,28.0,4.0,1083.64,0.253800697,5730.0,348.3820818,0.335769293,0.367545894,0.757022648,0.242331975,6846,17433,19302,256,27.73249817,35.76929615,33.38096491,37.62280221,43.39792937,51.91259763,64.93197644,3764.0,309,11,0.911964406,0.555780877,0.999784031,2701.0,0.29961141,101.0,0.186766307,67.40320605,31.11626678,7.145564958,13.66684451,-1.786795403,22.99510718,85.12898322,0.948614451,0.384140625,4.25
1313,553852,854409,35.0,5.0,1601.34,0.281437546,7186.0,350.7402222,0.213278194,0.344780316,0.821142104,0.282636733,9238,23573,19779,256,22.4920311,58.43008346,20.02004941,35.44796145,30.11135735,68.34202678,77.37543399,4919.0,413,13,0.864900056,0.561729455,0.999800433,2923.0,0.329858144,163.0,0.176086426,76.15367751,32.32759777,7.227099816,20.31756802,0.707217669,20.88054206,89.04175835,0.992218096,0.562902088,6.0
1314,479623,820907,45.0,3.0,1401.28,0.31401891,4574.0,359.1624599,0.108314293,0.244211522,0.809175638,0.322218493,5970,22885,17655,256,9.53277715,33.1043722,10.94896889,28.94303071,14.51736064,43.97270159,48.32790978,3321.0,286,12,0.895135289,0.627873296,0.999755518,2386.0,0.461179097,192.0,0.172982534,78.82081205,32.87392693,2.204235625,12.17718276,3.257152455,14.23631665,86.32341343,0.983364103,0.330910792,3.875
1315,645457,723036,37.0,3.0,1141.42,0.311826788,10907.0,345.2533693,0.139767846,0.244566231,0.79818568,0.309391477,10575,19133,19113,256,14.26639684,30.14275975,8.021647771,20.16704881,16.36694571,36.26700736,41.17709108,4060.0,489,12,0.834085041,0.589494083,0.999792112,2806.0,0.513369242,113.0,0.166519165,76.36796122,32.31499889,4.581361729,12.38654625,-1.328857222,9.68845804,84.07399367,0.978569581,0.458790362,4.7143
1316,530613,790048,42.0,4.0,1645.69,0.287092368,7372.0,215.6463012,0.336453802,0.393162323,0.76580465,0.270537964,10435,27132,20961,256,51.68756485,68.44251279,35.87298648,45.37384307,62.91641693,82.1167656,100.9916907,5401.0,452,12,0.890887676,0.610306857,0.999815751,3166.0,0.109568278,76.0,0.182172139,71.66633312,27.7309184,-6.787380564,17.40253362,-4.767378435,15.90261173,73.67920071,1.035034304,0.556019349,4.5
1317,78401,280918,14.0,4.0,506.79,0.28373553,1149.0,327.995741,0.047226388,0.110623977,0.935094342,0.141989787,2858,1496,4862,256,3.98284022,8.594613728,5.917881648,12.08760373,7.133325972,14.83164014,16.97163793,335.0,127,12,0.71111679,0.551279339,0.99964986,1666.0,-0.157634735,101.0,0.084977468,92.40958158,16.00778285,-0.477986778,1.405612907,-2.440039436,5.223296365,43.77593877,0.99393808,0.49987008,1.7143
1318,314865,488682,33.0,3.0,988.46,0.286485819,5338.0,2.785994333,0.132301071,0.289773945,0.825626737,0.279541308,6430,13997,16061,256,8.868637085,26.882572,15.10164642,48.7681776,17.51320783,55.68669342,60.94065577,2812.0,313,11,0.769163924,0.561980433,0.99968089,1828.0,0.648460388,131.0,0.132443746,80.76231082,29.26617618,2.359840133,11.57171967,4.352183232,19.61586634,77.87775759,1.035681143,0.530899033,3.0
1319,504642,844095,35.0,6.0,1781.16,0.319482306,3539.0,323.2854403,0.27332621,0.39101575,0.723271229,0.353519042,7786,23568,19121,256,9.824362437,18.71127847,20.55552737,36.6985675,22.78262063,41.19340722,48.02819341,4560.0,360,13,0.85233744,0.611980615,0.999794962,2845.0,-0.137891134,96.0,0.197141012,67.85283294,38.59664115,1.799348086,8.892012461,-3.376823773,18.7565832,99.14266229,1.049180195,0.334625487,4.5
1321,144171,297392,5.0,3.0,144.09,0.297956425,958.0,356.7688641,0.028738375,0.101753869,0.459251234,0.125868688,3298,5495,13004,256,2.028069814,7.458537579,3.682002385,14.53580878,4.20359474,16.33767179,17.59875022,1368.0,159,12,0.265135812,0.518904576,0.999346039,892.0,-0.005976359,16.0,0.054276784,47.98492382,10.2971631,0.049365565,1.925267393,-1.414573753,6.57894965,27.1886219,1.571046229,1.980905731,4.2857
1322,308313,707888,19.0,3.0,585.22,0.306320268,4390.0,2.452319114,0.134183158,0.253507006,0.755757251,0.301504363,6298,15919,16048,256,14.18330383,32.95908072,9.876141866,25.32795792,17.28306355,41.56689133,46.75181039,2963.0,297,11,0.815528817,0.574554249,0.999771062,2548.0,0.192319234,66.0,0.201396942,72.90989013,31.88831099,5.296149199,13.96742494,2.350589303,12.33057355,84.77975327,1.134556472,0.411127048,4.8333
1323,303404,528925,32.0,6.0,1572.71,0.293235392,5052.0,355.2999514,0.128215087,0.240127603,0.825691288,0.261855916,5881,15655,17502,256,14.39056651,33.21306764,10.54126231,23.12177471,17.83834677,40.46880685,45.82031088,3272.0,246,12,0.88209093,0.539611439,0.999734123,2194.0,-0.185553233,185.0,0.143234253,79.72486455,29.16096926,3.838154033,13.65893106,2.495176974,11.83567287,79.34604295,0.996101145,0.347856355,5.0
1324,375316,634421,51.0,7.0,2759.71,0.289274829,3654.0,4.429657298,0.066246773,0.167233471,0.913476712,0.185967233,4413,16470,18267,256,6.308461507,21.91151981,8.088320414,19.96479412,10.25756373,29.64300431,32.72027343,3578.0,158,14,0.668245378,0.613882581,0.999699158,1939.0,0.14098231,103.0,0.151596069,90.21042208,19.80556529,0.050505477,8.257324263,1.992608337,10.59521007,53.80497765,0.886797873,0.44424369,3.5714
1325,554177,814981,44.0,4.0,1728.0,0.372569933,5926.0,353.5163968,0.283789009,0.375887261,0.834304261,0.235582567,7924,28391,21073,256,43.22740555,66.16211233,26.14947573,37.32420833,50.52131898,75.96394957,91.12034527,5917.0,321,12,0.921379805,0.619185766,0.999816965,3187.0,0.249315898,146.0,0.187124888,76.10562274,28.32109595,7.707038257,24.97505526,6.219565066,20.30039673,84.22734121,1.03962539,0.632667879,4.5
1326,535495,645253,31.0,4.0,1196.57,0.24678388,8888.0,272.4050311,0.107600927,0.187987238,0.843147283,0.244576121,9978,10652,16928,256,9.158631643,15.380396,11.64178658,19.53861608,14.81255306,24.86592246,29.30968838,2869.0,506,12,0.914921113,0.634220443,0.999807544,3031.0,0.449965159,107.0,0.15603892,82.21564679,25.91508761,-0.043063648,4.233895518,-1.65262343,9.492206337,67.68160508,0.996730605,0.677201645,3.0
1327,291071,481171,27.0,5.0,1183.39,0.190955132,6566.0,1.473051581,0.204569618,0.324230017,0.931956517,0.146203456,8605,18332,18521,256,17.42222722,34.75564034,34.00354322,63.6244197,38.20700136,72.49842286,83.96052327,2996.0,417,11,0.728820887,0.617309234,0.999774252,2584.0,-0.095232646,163.0,0.138331095,88.2271595,18.99469938,4.580488693,13.81779831,9.317179569,28.93718168,54.58491992,1.035335689,0.517092592,4.0
1328,61201,248038,41.0,2.0,734.73,0.426608267,545.0,2.829796511,0.018241015,0.090068969,0.983969171,0.088411173,1754,5986,9509,256,2.588443756,10.82849527,1.561747869,11.20091998,3.023094025,15.57937477,16.48630298,936.0,68,17,0.328314816,0.505567737,0.999352571,901.0,0.886244456,117.0,0.051738739,98.23928281,8.936621773,-1.135352687,5.191783644,0.889035037,5.684451955,24.2929355,1.033930312,1.956383431,2.0
1329,232368,635276,48.0,4.0,1850.59,0.295015041,2465.0,356.4102706,0.152149972,0.244221012,0.896223754,0.234082297,7590,21178,17677,256,18.9534963,35.57843246,19.17355474,32.51574439,26.96034538,48.19853203,56.28663564,3267.0,362,13,0.750679552,0.533728317,0.999751138,2344.0,0.615146637,153.0,0.130377452,85.37353853,24.47378348,0.938918511,12.66458391,-0.147361819,15.41998021,65.31150473,0.969994942,0.684178863,4.8
1330,255701,593185,42.0,6.0,2082.14,0.355687142,2740.0,12.8838649,0.107670905,0.269355901,0.894748523,0.206263553,4907,12951,14487,256,12.05412674,37.95122877,8.135356267,18.94530942,14.542558,42.41721955,46.77998694,2278.0,207,14,0.636789272,0.553461737,0.999705089,1978.0,0.512330373,190.0,0.13879776,88.29151025,21.72492841,-1.282771412,15.99773662,3.972364123,11.63171808,61.5788492,0.999059343,0.518085852,4.8
1331,468797,780624,49.0,5.0,2227.05,0.33302425,9774.0,3.094027957,0.144148778,0.231006686,0.77345978,0.264916283,11216,16037,17295,256,11.6746699,23.76788214,15.90283585,28.46041996,19.72810445,37.07974819,42.99817953,3426.0,463,13,0.882301042,0.596473654,0.999803061,2962.0,0.35578537,161.0,0.193172455,74.51560148,28.06142198,0.200859752,8.042940309,-2.652152252,14.38780313,74.69276526,1.016224011,0.543095426,5.0
1332,424757,550437,51.0,6.0,2514.09,0.313381156,8456.0,16.3625466,0.145237235,0.273776977,0.818227706,0.298385353,7665,14929,18368,256,8.854368846,22.93799094,13.80798276,29.85479296,16.40305568,37.64917118,42.57008789,3691.0,360,12,0.889300593,0.631543477,0.99971335,2035.0,0.514681498,159.0,0.138196309,79.86194947,31.30622322,1.858910039,8.298365616,5.627558973,14.29483585,81.81849034,1.032015555,0.928982001,4.4286
1333,62528,180966,18.0,4.0,628.75,0.304733728,500.0,0.337683673,0.002851194,0.029677026,0.951518763,0.138118286,726,3540,3423,256,0.393381755,4.297763916,0.455661774,4.691816043,0.601977455,6.362696949,6.543290185,307.0,28,12,-0.336734694,0.50353772,0.99433657,103.0,0.806741079,75.0,0.050783793,95.40171782,13.07707226,0.061613112,1.410471993,0.168445077,2.001381102,35.48264421,0.975774101,0.915667361,2.6667
1334,339866,669128,46.0,5.0,2066.95,0.293997033,3541.0,355.9953643,0.261136783,0.337912911,0.777135642,0.305539761,6787,21708,19164,256,27.20047633,41.92969411,17.77785556,33.90606675,32.49489284,53.92328449,63.67175234,4909.0,329,11,0.883624251,0.611445147,0.999795609,2854.0,0.272112528,134.0,0.164260864,72.10558774,32.55339439,4.9689761,19.17433221,-0.172566312,16.52860692,86.04272531,0.975376197,0.371175546,5.6
1335,321014,638618,55.0,5.0,2462.76,0.34144233,5198.0,1.108523851,0.211553821,0.363208039,0.835460778,0.23861572,8078,8740,15659,256,20.04512914,35.93216218,23.54244804,42.03832121,30.9201239,55.30226694,64.57830411,1982.0,377,12,0.778474052,0.572217359,0.999727032,2137.0,0.45794932,122.0,0.136756897,79.13220822,28.29339981,-0.352569081,3.178184016,-6.827905211,16.56911825,78.01418831,1.029178587,0.643593404,4.8333
1336,520524,669173,30.0,6.0,1500.73,0.254422791,10324.0,20.72831393,0.272307672,0.357735817,0.760867689,0.311557288,10437,18332,19417,256,15.61877441,28.05287028,23.61167526,36.6264185,28.3100216,46.135215,54.62822147,4949.0,478,11,0.836008505,0.530985843,0.999748563,2320.0,0.487051646,55.0,0.126454671,73.37552197,32.99144612,-2.798228607,7.323049295,2.26552205,18.83755096,87.12219682,1.013296642,0.789744911,4.5
1337,555643,850349,50.0,6.0,2545.89,0.420687247,5740.0,358.4848734,0.131810265,0.243715163,0.894376862,0.169801333,7538,29707,21130,256,14.43102264,29.2246644,18.21044413,37.61954325,23.23520368,47.63728628,54.60784738,5547.0,313,15,0.920097108,0.610174004,0.99980562,3001.0,0.391789754,257.0,0.207012177,86.15862213,19.90793351,1.554718152,12.56743403,2.039697087,18.38120546,55.72114324,1.015016218,0.385768756,4.4
1338,560136,806821,41.0,4.0,1608.99,0.352681506,7760.0,26.77165144,0.26175001,0.358060729,0.828233966,0.229334422,7908,28503,20637,256,24.8300209,42.76400344,25.89526431,42.91010146,35.8761014,60.58082863,71.34365905,5931.0,348,12,0.84366377,0.614645238,0.999787105,2740.0,0.421510061,140.0,0.180421193,78.82903859,26.94364622,-3.225694395,18.85718817,7.238109063,23.26901935,74.55896965,1.043842043,0.503797012,5.4
1339,427320,713764,26.0,5.0,1173.9,0.42477301,5950.0,49.72728545,0.188191,0.285085573,0.883650816,0.180552105,8742,25903,20458,256,22.60002009,40.81719244,19.24858284,32.10227314,29.6861727,51.92878911,60.83464092,5063.0,421,10,0.822390826,0.590075677,0.99976916,2527.0,0.308588664,41.0,0.149408976,86.18141245,19.46850455,-7.203825613,18.6329873,10.29912164,18.29418534,53.97728704,1.117981433,0.661247168,3.375
1340,627346,786841,25.0,5.0,1136.92,0.291091307,8069.0,3.006078155,0.28572791,0.368123208,0.80156237,0.289323787,9693,27984,20813,256,37.13750458,60.23044532,30.81706619,44.31554584,48.25853101,74.77682894,89.25438824,5480.0,496,12,0.876777989,0.597444198,0.999788033,2752.0,0.342938741,103.0,0.183087667,71.43334755,31.54593947,10.88359746,22.94159117,7.028855236,23.26737068,86.02165503,1.001955821,0.604778637,4.0
1342,505824,850076,68.0,5.0,3110.02,0.289713489,5558.0,0.683977308,0.202156124,0.313352257,0.886971647,0.19686645,6238,28819,21267,256,28.21822611,46.40766989,24.89648438,44.57286062,37.63114693,64.34603117,75.63537525,6584.0,235,13,0.877835113,0.629376863,0.99981128,3091.0,0.200799306,159.0,0.189345042,82.73112617,23.25073502,4.686660281,15.94594521,2.215102841,20.14406291,65.86614133,1.006588621,0.464229669,5.8571
1345,635658,818392,56.0,5.0,2554.07,0.300885576,12932.0,19.17574698,0.260871766,0.344883855,0.723854569,0.305499633,13704,22784,19785,256,16.91144562,29.76527579,25.90768687,40.0502729,30.93873352,49.89985974,59.18147979,4699.0,694,11,0.84367879,0.594832853,0.99980326,2965.0,0.097812653,147.0,0.212787628,68.98767498,32.8981305,-1.450667041,8.243843652,0.292584291,20.34726842,86.55203774,1.005388059,0.448484867,5.1429
1346,428140,700251,30.0,5.0,1352.58,0.349360267,7335.0,7.148929013,0.201140217,0.315171701,0.858182296,0.224397812,8999,22241,19710,256,15.91097005,27.1532296,22.42349879,34.7473869,27.49494983,44.09851215,52.3469971,4355.0,403,13,0.837897482,0.560893123,0.999766386,2497.0,0.561845144,129.0,0.150836945,81.68875597,27.10613665,0.293852139,8.644595767,-1.624550934,18.14010638,73.95116554,0.962219599,0.48197802,4.2
1367,543938,454659,8.0,5.0,349.11,0.369060596,4533.0,359.1675644,0.063203464,0.179094564,0.476831191,0.37748278,3798,8207,10881,256,1.90132875,7.076186666,3.654830625,12.90845441,4.119810422,14.7207545,15.95669763,1664.0,173,10,0.463200544,0.455689842,0.999285105,790.0,0.28654375,20.0,0.2219225,47.39733307,38.2431508,0.845381666,3.414403109,-0.170451876,6.892365043,96.90162698,1.128303357,0.595692025,2.6
1371,768849,771906,22.0,3.0,681.97,0.499639681,6743.0,58.89775203,0.135661086,0.219191277,0.904679721,0.208798097,8536,14320,16721,256,9.0666225,20.93648917,17.430665,18.93350059,19.64769009,28.22789442,34.12220145,2718.0,363,16,0.640179931,0.475914848,0.999763486,2389.0,0.7325525,119.0,0.1248625,88.88067381,21.9253653,-1.686971557,10.64582568,8.611487675,10.59638624,59.37679949,1.033900941,1.429186228,5.0
