,filename,domain,Complexity,Aesthetics,Orderliness,VA_PNG,VA_JPEG ,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,edge density,LABcolours (mean Lightness),LABcolours (std Lightness),LABcolours (mean A),LABcolours (std A),LABcolours (mean B),LABcolours (std B),Luminance std,FG contrast,pixel symmetry
58,AVI_14_23.png,AVI_14,3,4.6667,5.3333,1284171,1159073,14,2,282.02,0.228766187,15396,327.9643793,0.440693604,0.340336729,0.606234409,0.285320055,17323,20608,20163,253,20.90508307,19.07305886,37.48801358,32.43802657,42.92288039,37.62987035,50.50673446,5426,852,13,0.93015516,0.644083577,0.999823129,3673,-0.455214034,76,0.205156372,50.72732681,33.34302457,13.50250389,14.66852718,-3.643532814,27.15927208,86.92438461,0.979200395,0.591065239
59,AVI_14_24.png,AVI_14,2.4,3.4,4,216820,292728,15,4,544.78,0.277942631,2600,359.8196673,0.019483127,0.108323768,0.969419465,0.136798349,1687,6786,7365,256,1.923386435,16.1357768,0.902728206,6.114233084,2.124696117,17.25535102,17.89275986,790,76,11,-0.317922185,0.452390733,0.997335033,244,0.900677287,62,0.044726349,96.60476693,14.66351335,0.626700873,6.032063405,0.215320703,3.077699135,38.81582245,0.908830711,0.154826982
60,AVI_14_25.png,AVI_14,3.75,3.5,3.875,969040,1168903,21,2,423.29,0.233525439,13433,42.19112133,0.478438227,0.229086099,0.721655471,0.255048507,17975,16977,18289,256,20.81593921,21.57357922,70.21176554,38.76570297,73.23247466,44.36438941,66.33413181,3864,887,12,0.933565472,0.657228302,0.999833307,3895,0.516063331,76,0.247968139,66.9351665,27.66970861,-0.05740372,13.02379596,33.52589134,18.57828323,71.9525148,1.077024167,0.63216349
61,AVI_14_26.png,AVI_14,3.8889,4.5556,4.2222,552891,689479,16,4,620.64,0.284861055,7929,43.5028631,0.335858688,0.245699378,0.808046739,0.234328126,8969,15554,18330,255,20.56349003,35.320043,46.51449032,17.45435213,50.85720138,39.39745989,54.6546203,3002,430,13,0.938852474,0.6298331,0.999777992,2941,0.452454066,94,0.15820172,75.87486056,25.59666244,1.957467344,14.90104691,21.87994305,9.079208333,68.0840856,1.015474216,0.298947881
62,AVI_14_27.png,AVI_14,2.8,4.8,5.2,458338,556804,16,4,610.78,0.155729727,7412,18.91854531,0.307250739,0.360136784,0.692552791,0.337545033,8219,12059,18378,255,22.50304535,40.91665971,15.39104965,13.97945762,27.26300532,43.23885148,51.41775308,2451,431,12,0.846565005,0.625084099,0.999776503,2917,0.211792416,25,0.138828186,64.22793017,36.32103606,7.687626387,15.08223297,6.909124688,8.037811362,94.23199186,1.023635453,0.35704366
63,AVI_14_28.png,AVI_14,3.25,3.25,3.75,1341102,1171809,9,4,362.89,0.317848462,13310,50.56331265,0.262055531,0.271299045,0.672196833,0.310068815,16993,16331,17168,256,14.75114738,15.14993567,25.12804535,23.07912777,29.13786217,27.60736658,36.34872523,4016,804,14,0.908384643,0.633677105,0.99979919,3244,0.430938233,72,0.235681196,64.82326664,31.90812077,-1.042604033,7.94442874,8.024810791,14.1049949,80.83319553,1.042470079,0.580630241
64,AVI_14_29.png,AVI_14,3,5.2,5.6,1039439,872799,8,3,250.24,0.212381508,16214,17.66337255,0.651613761,0.196323599,0.333523356,0.312380066,16430,7193,14924,256,26.99142103,16.15481344,32.39998729,28.84612809,42.16984688,33.06171657,45.71267064,1692,838,13,0.909353758,0.635381728,0.999829322,3805,-0.002322127,13,0.182232213,25.42368123,28.74133928,8.940128725,5.216325226,14.19679912,13.57843852,69.01684203,1.045761597,0.790954861
65,AVI_14_3.png,AVI_14,2.5714,1.1429,1.7143,97367,344786,18,5,768.83,0.330117576,911,356.0576117,0.079782059,0.223028923,0.948738023,0.171911293,2588,12058,12518,256,3.430403636,12.06656771,9.658096658,27.26144255,10.24921949,29.81255283,32.88731867,1632,118,11,0.622443709,0.620274708,0.999422389,1132,0.786158131,52,0.04914484,92.47047046,21.55485653,1.450451915,6.714779013,-2.564957865,13.43444266,57.43882136,0.982398317,1.504390074
66,AVI_14_30.png,AVI_14,3,4.2,4.2,793008,743508,20,3,618.26,0.344228624,17359,6.973192127,0.165155384,0.288745578,0.789421615,0.324226677,14691,14379,17198,256,10.19822713,23.85692593,10.0243188,20.20634192,14.30002811,31.26418348,35.55419191,2685,740,13,0.733622144,0.545412684,0.999635243,1795,0.600344996,121,0.115010751,76.62373772,34.88294651,3.21669122,9.134527612,4.550231898,10.15075667,91.13155543,1.030989011,0.997427182
67,AVI_14_31.png,AVI_14,1.6667,5.5,5.3333,347583,364454,1,2,18.48,0.156214644,2670,10.15998549,0.283593775,0.32500038,0.051465384,0.084936455,3564,3632,5884,256,3.739619141,5.067710152,4.632296875,8.738293759,5.953396145,10.10145851,11.88747735,695,171,14,0.865686931,0.549044172,0.999706652,2224,,4,0.089036133,3.519830126,7.452615758,1.138929904,1.96055669,1.973134937,4.450419237,18.41016993,0.630508887,1.178058675
68,AVI_14_32.png,AVI_14,3.7143,4.2857,4.1429,761527,839956,13,2,255.84,0.389732643,15561,13.63367639,0.601112312,0.282289324,0.308865602,0.259271883,15369,12410,16515,256,24.55126563,15.18783303,22.10098047,15.76289024,33.03358869,21.8892435,31.7993201,2673,776,13,0.924113488,0.637412716,0.999823757,3691,-0.004757813,16,0.164905273,24.01132989,25.02505026,9.120695806,5.904173129,8.932720375,8.135892248,60.04714825,1.043375515,0.86818128
69,AVI_14_33.png,AVI_14,2.1667,5,4.6667,592759,744896,9,5,407.64,0.305594581,8246,37.23861323,0.354839564,0.197321138,0.951250019,0.129950299,9465,12353,15870,231,31.09827148,18.24051554,69.40772754,39.61371433,76.05613145,43.61149814,66.42833758,2553,447,15,0.842618581,0.540072688,0.999661653,1933,0.640658203,64,0.21575293,86.25368277,12.94704214,3.134325953,6.884649443,30.72186866,18.29936189,35.56014215,1.000981547,0.612859268
70,AVI_14_34.png,AVI_14,3,6,4.3333,98579,111619,3,3,79.73,0.236174458,1725,0.77486769,0.020619923,0.091897568,0.081564591,0.118805413,1422,1953,5005,256,1.205529586,5.744283923,1.306774203,6.666673234,1.777908996,8.800075556,9.333448255,485,68,11,0.022429489,0.457632381,0.997647611,277,,4,0.016126491,6.37517162,11.28995558,0.403051285,2.290141441,0.563927116,2.984510334,27.17483609,1.121303091,6.448081842
71,AVI_14_35.png,AVI_14,5.5714,5.1429,2.5714,563158,1102385,15,5,699.09,0.222879431,5097,16.07301184,0.158442401,0.256860334,0.925093658,0.206712431,9553,21037,18093,256,15.22272754,35.36138451,20.11320557,29.57175621,25.22444195,46.0968142,53.66414679,3173,411,17,0.863575779,0.521934332,0.999713396,2275,0.597178711,22,0.142907227,88.675827,24.29386134,3.90191841,13.17981193,9.085392497,13.64580955,66.36288404,0.881624823,0.424441354
72,AVI_14_36.png,AVI_14,3.1667,4.3333,4.5,431293,848905,5,3,156.08,0.460309302,3226,30.55252106,0.176813653,0.089694944,0.78533596,0.171182504,6416,4925,10268,244,16.97685645,11.13549332,23.65815088,5.290968801,29.1190961,12.32856692,21.06429575,1014,304,14,0.844923151,0.595241498,0.999669465,1981,,4,0.266484375,75.11916018,18.60572947,3.766969974,5.364164192,10.03107594,2.954377854,50.6401434,1.027101073,0.763715375
73,AVI_14_37.png,AVI_14,3.4,5.4,5,451744,549188,21,4,800.81,0.468100926,4608,37.21151766,0.280143363,0.213186026,0.797163645,0.303336304,7120,12522,17607,256,18.5890127,19.56368378,43.55027881,22.62883778,47.35164387,29.91324159,44.11873476,2279,324,12,0.693188392,0.572294664,0.999620019,1723,0.526791016,15,0.099161133,74.77548294,29.39902284,1.376835066,7.321104328,19.41074846,10.81640352,74.60610783,1.029782907,0.975563256
74,AVI_14_38.png,AVI_14,3.875,3.625,4.125,505302,809994,11,3,342.2,0.329697008,3791,2.899018973,0.109304035,0.265813514,0.756872085,0.324995695,5515,19946,19574,256,11.86466869,32.01232579,10.77868892,29.65865072,16.02967554,43.63971317,48.44861583,4315,239,12,0.597946909,0.500150643,0.999553093,1459,0.564710711,101,0.187215598,73.42035965,34.06948396,3.953646601,12.67242896,4.812754997,13.86870171,89.7745995,0.993719228,0.962903711
75,AVI_14_39.png,AVI_14,3.3333,3.6667,3.5,379545,691618,27,6,1353.98,0.374045435,4989,191.2866394,0.736752607,0.251804891,0.634169189,0.281112339,7364,15032,19981,255,63.09180023,40.05255226,80.51446247,44.08952787,102.2895592,59.56587454,90.2527423,3637,332,11,0.902914511,0.635276793,0.99973051,2419,0.019261142,16,0.096048671,47.14747356,25.21980066,0.868142842,12.55897158,-12.6487418,33.68740927,62.66689556,4.245032051,0.561056282
76,AVI_14_4.png,AVI_14,3,1.5,2.8333,224408,789323,8,4,313.44,0.553183685,1949,6.09911138,0.148552614,0.321697268,0.669085828,0.401948874,4854,23688,18101,256,7.172915364,17.14872383,24.2138277,63.21181464,25.25391389,65.49665823,73.0728324,4104,215,14,0.716143903,0.498556337,0.999678582,2023,-0.172563526,92,0.09332975,64.68720533,39.62093026,0.776982451,6.538819939,7.578042216,25.24653655,101.107139,1.120733951,1.271441849
77,AVI_14_40.png,AVI_14,3.5,2.875,3.125,827417,929287,22,5,1012.75,0.268748534,4351,10.66791365,0.255183575,0.371471006,0.714556466,0.36893599,10246,26124,20408,256,24.54785086,56.58141053,20.98097293,40.16007658,32.29238621,69.38506877,79.07278464,5450,500,11,0.774255675,0.563888609,0.99973139,2434,0.073402072,51,0.137320172,66.67528423,37.57498247,5.424135123,19.92667631,8.160837882,20.26095542,100.3237633,1.000341039,0.695023003
78,AVI_14_42.png,AVI_14,3.4,3,3.2,314034,478965,21,3,628.06,0.298212718,3001,34.54042933,0.151650203,0.261197089,0.722103765,0.248317365,4832,10650,14386,256,7.313672791,21.19593538,16.35705532,32.486102,17.91767475,38.78936066,44.16466308,1900,243,11,0.846934926,0.556142642,0.99963751,1798,-0.039041243,23,0.099799648,72.06767411,25.00032052,-1.114804526,7.394404704,6.284487824,14.86817162,66.01125609,1.112253642,0.361956036
79,AVI_14_43.png,AVI_14,2.9,2.1,2.3,463236,756021,20,4,781.12,0.360883261,5619,44.90316994,0.115124206,0.227744473,0.885758302,0.201992002,5675,21280,19562,256,10.08963546,22.30831812,12.24355893,24.42172959,15.86522861,33.07690937,37.83647796,4609,238,12,0.846831074,0.636736469,0.999743223,2539,-0.132685692,45,0.109135066,87.28676059,21.8389166,-1.948314866,10.21276703,5.196223336,12.48500998,58.10217818,1.325820982,0.635339
80,AVI_14_44.png,AVI_14,2.1667,4.3333,4,583661,498313,5,4,189.27,0.163370998,14723,13.14755725,0.209096285,0.309407483,0.83744356,0.247728641,14282,5659,15075,256,11.5866292,17.96660124,23.38031519,37.31948009,26.09385205,41.41910615,49.24726176,1473,762,13,0.493239109,0.54770945,0.99961421,1693,0.59747068,15,0.101443511,80.94744264,27.68487074,2.605672743,4.687295772,11.01568167,17.56430395,73.10857583,0.931746563,1.368072705
81,AVI_14_45.png,AVI_14,3.5,3.3333,4.1667,530005,798802,14,2,274.5,0.351691436,3219,122.4128246,0.227297614,0.215978334,0.800724701,0.234757061,4645,13261,15096,256,30.03375293,11.63113468,19.77185692,12.1195246,35.95765066,16.79780255,27.58509774,3897,219,12,0.71602755,0.549574901,0.999584036,1573,0.69169957,98,0.187043589,77.52369942,24.76966179,-12.53116377,7.498896159,8.117332894,10.10358211,64.61799624,1.229330488,0.760615766
82,AVI_14_46.png,AVI_14,2.7143,4.1429,4.8571,940924,928827,20,3,628.44,0.322115826,25953,29.08816158,0.476374629,0.334120205,0.696069609,0.293398867,23878,21918,20211,256,31.99074179,31.22929928,49.13507086,33.42899778,58.6315849,45.74677066,63.33624613,4755,1234,12,0.866696503,0.619147996,0.999786228,3058,0.325184715,84,0.174012901,61.79682682,32.20038991,8.39547532,14.23088797,22.80482716,16.40143478,85.39927132,1.036576,0.631967975
83,AVI_14_47.png,AVI_14,2.6667,4.8333,4.5,1414842,1053681,5,3,158.55,0.356368837,10879,29.14820558,0.289284252,0.205161617,0.438382237,0.284588372,7866,7464,11824,256,12.95441589,19.62197492,17.43611578,11.50623191,21.72176384,22.746764,29.26329316,1532,404,13,0.897982439,0.644377689,0.999813377,3505,-0.015450182,20,0.263077789,41.51630324,29.37355214,2.93841958,8.370375483,8.296731038,6.052091269,73.36785451,1.119306184,0.662431476
84,AVI_14_48.png,AVI_14,2.1667,5.5,5.3333,1588108,1263696,9,2,182.42,0.282839932,13144,45.54544298,0.424512552,0.282856372,0.620337818,0.322315176,18057,6550,13394,256,10.48399824,7.304958045,42.41398602,18.42413983,43.69050732,19.81946873,32.92662092,1755,948,13,0.881186171,0.620217296,0.999818244,3580,0.400853206,60,0.257326036,59.34362881,33.47430791,-1.596602575,5.175097882,20.35988313,9.354913195,83.28615051,1.085112077,0.593219296
85,AVI_14_49.png,AVI_14,3.5,3.8333,4,759757,933175,10,3,314.33,0.30318505,16727,40.15413332,0.382859927,0.242431551,0.707436225,0.32500633,19511,14795,18525,256,18.3504613,15.56399879,44.67452697,26.96342858,48.29650909,31.13301366,45.62196638,2862,914,13,0.86316774,0.610022619,0.999797705,3229,0.399626661,85,0.165679242,65.70618109,33.45327873,2.161257675,6.758736697,20.86933197,12.40887421,85.06647557,1.085545613,0.792468616
86,AVI_14_5.png,AVI_14,3.5,1.1667,2.5,266745,780501,18,5,818.09,0.460881299,2405,353.082141,0.083314979,0.211827448,0.940717177,0.177539836,4560,20736,17493,256,6.528622948,22.48225162,10.07436132,26.59918451,12.00481876,34.82769379,38.42913942,3495,176,16,0.705790533,0.526934856,0.9996618,1933,0.045846364,121,0.104013878,91.34785115,21.48730213,2.55298507,11.89786163,-2.486960792,14.45077399,58.36228747,1.079161816,0.894047657
87,AVI_14_50.png,AVI_14,3.5556,4.2222,4.6667,480317,608951,24,4,922.37,0.296091273,6399,7.617407473,0.111657541,0.257835575,0.745991867,0.392858962,5188,22943,19561,256,11.53738663,31.74045358,16.41933151,40.08282147,20.06752943,51.12816221,57.14842104,4505,231,12,0.440131424,0.540777548,0.999544384,1432,0.491574472,90,0.10639269,71.99338855,39.12056484,1.691141248,11.7227847,5.551183176,17.73736598,100.3450123,1.029953876,0.889579922
88,AVI_14_51.png,AVI_14,3.3333,5.1667,5.1667,520224,704528,5,2,97.13,0.309259354,7480,26.50009954,0.29911645,0.348309115,0.648508796,0.370449379,9372,10563,15077,256,10.89325156,12.58257485,16.59714279,17.19976833,19.85265923,21.31087094,27.26666871,2386,474,13,0.785264415,0.644549811,0.999740498,2515,0.307254691,44,0.127265442,62.04477835,39.11545873,3.014364142,5.119534197,7.55481424,8.527565022,99.32033087,1.228863542,0.838416708
89,AVI_14_52.png,AVI_14,2.875,4.625,4.5,803175,784467,4,2,78.33,0.230267994,17066,32.66478682,0.50485624,0.194066014,0.360624751,0.202790672,18976,18054,18976,256,20.06523633,16.31489734,32.33595801,19.50024854,38.05558946,25.42509721,36.84177405,3574,965,13,0.850482102,0.585989738,0.999756847,2689,,4,0.140484375,31.43557527,19.58573487,5.089952901,7.09402833,16.48320812,9.254853673,47.82183564,1.114295904,1.050309566
90,AVI_14_53.png,AVI_14,3,4.5,4.625,246293,282831,,,,0.441499047,2950,3.928933395,0.077075862,0.255022979,0.908935956,0.205911618,3576,5031,8809,256,5.751875489,21.69493557,9.590668002,35.61457946,11.1832457,41.70214023,45.05711394,810,181,13,0.355987641,0.455163055,0.997977629,322,0.654290461,83,0.071441556,89.76078699,21.97296151,1.826966187,7.314829559,3.848419851,14.65104493,58.70896478,0.954082911,1.008596143
91,AVI_14_54.png,AVI_14,3.2857,2.4286,3.7143,422817,658101,37,5,1660.49,0.476723219,6335,26.39310713,0.174466217,0.160484344,0.827555424,0.195353594,7948,7910,10187,256,7.779347146,7.983918965,26.9556724,26.20684424,28.0557751,27.39601517,35.8127477,1884,360,15,0.817851999,0.548629598,0.999649741,1867,-0.147735536,156,0.087257623,81.3338953,20.4756282,-0.817033381,4.776360644,12.46165338,13.27295933,54.07676043,1.110104398,1.013978128
92,AVI_14_55.png,AVI_14,2.8,5.8,4.8,853096,907926,16,2,316.68,0.193667436,10598,7.216527704,0.436915582,0.388791659,0.861800323,0.144989066,10445,24670,19468,248,63.48063624,64.43488088,51.79112637,46.17003873,81.92747981,79.26869717,103.8469411,4544,497,12,0.882081497,0.646689966,0.999779787,2965,0.171371188,107,0.140990031,74.65826483,23.45907149,6.348962443,25.48112788,5.379543914,27.19328762,73.11924907,1.154663769,1.334972736
93,AVI_14_56.png,AVI_14,4,3.6,4.6,1033443,1023002,16,4,638.86,0.278244683,19942,38.61922921,0.339197758,0.381893454,0.674515986,0.360482836,17920,26752,19559,256,14.42740422,28.14176061,24.88695465,36.83164169,28.76648231,46.35222238,54.98216707,5825,904,12,0.901231212,0.623481417,0.999787817,3070,0.411680023,85,0.166980063,64.19613329,37.70366178,-0.668684088,13.93197956,7.992745804,20.54703608,97.82241442,0.98985277,0.961571704
94,AVI_14_57.png,AVI_14,4.7143,4,3.8571,761595,752346,41,3,1268.54,0.372972297,8254,26.59503594,0.191464257,0.305156078,0.760365378,0.330894931,8957,10742,13666,256,15.93843921,27.33738303,5.26493794,11.54180216,16.78551209,29.67399043,34.70964406,2681,429,13,0.73718374,0.562873479,0.999682343,2059,0.498448984,91,0.129683346,75.23311405,33.94313856,-6.656428385,13.33546123,5.052325979,9.443557995,89.79940961,0.983256054,0.963577141
95,AVI_14_58.png,AVI_14,2,5.875,5.25,229630,266123,1,2,18.02,0.215808383,3123,19.17267624,0.515514986,0.225683888,0.153451543,0.159882817,4641,5461,9155,256,12.06480273,19.17084914,10.96315039,9.109442298,16.30184442,21.22506527,26.1156186,1001,239,12,0.92482088,0.638993456,0.999802906,3298,,4,0.099789063,11.11408726,15.79771154,4.375016563,7.367358353,4.810483347,5.404193266,37.71056241,1.633567251,0.450996583
96,AVI_14_59.png,AVI_14,1.5,6.1667,5.8333,278065,412191,4,3,118.26,0.421042529,1089,359.232182,0.034222525,0.134605863,0.156010826,0.166355916,3077,5937,10565,256,1.697319336,8.436365933,2.48426416,12.23244476,3.008730853,14.8595079,15.76212715,1493,140,12,0.366285993,0.516699076,0.998962793,628,,4,0.156336914,14.71345362,15.76076152,-0.021568638,1.443021555,-0.73927441,5.251878056,38.0120589,1.023856928,0.517145139
97,AVI_14_6.png,AVI_14,4.8,1.8,1.4,438770,1331190,63,4,2563.38,0.357202031,3532,2.990350746,0.576263504,0.461435207,0.323289798,0.384409314,9805,53031,18657,256,35.87196345,65.32985955,41.30120944,62.85928076,54.70454883,90.66024336,107.071608,7473,541,11,0.898652796,0.650684791,0.999807748,3391,-0.07830043,11,0.162904613,23.50449192,31.55906238,6.440857372,28.8086697,6.606041968,34.69889235,74.07293867,0.975338709,0.4081045
98,AVI_14_60.png,AVI_14,4.5,3.5,3.8333,822838,860957,,,,0.300935914,10842,40.58594898,0.445128646,0.246539493,0.523437309,0.326900274,13186,15135,17630,256,16.13970801,26.66698561,36.30009033,28.02962808,39.72639844,38.68834671,50.60626624,2701,644,14,0.90569073,0.554338509,0.999773779,2887,,4,0.181226563,48.66242826,32.86680301,2.093656011,10.57272561,18.45719258,13.35148034,84.21983437,1.039615366,0.788511112
99,AVI_14_61.png,AVI_14,2.3333,5,5.3333,1114928,967095,11,2,218.72,0.249736565,14124,48.68546013,0.336843107,0.171451958,0.693199332,0.230306422,14424,15085,17517,256,17.99923182,12.23119423,43.67961689,18.63380892,47.24279075,22.28948064,36.46231786,3614,693,13,0.930762738,0.648305846,0.999834581,3925,0.429394058,70,0.253795934,65.82625874,22.69860203,-1.455767394,8.665904025,20.30728705,11.01678669,58.65192919,1.055029982,0.468206336
100,AVI_14_62.png,AVI_14,3.4,3,3.6,631239,1039671,25,3,791.99,0.418948903,6593,45.94629048,0.124312912,0.163397049,0.749368521,0.262961806,11705,11250,14492,256,6.673405004,13.4688805,13.02108483,16.95739215,14.63157492,21.65557412,26.04504659,2594,596,12,0.856671252,0.559094758,0.99977547,2905,0.349562158,104,0.243883894,74.98429654,26.70564302,-3.030075584,6.172497803,5.807056594,8.758667086,69.12505377,1.034246663,0.54407332
101,AVI_14_63.png,AVI_14,3.25,4.625,4.5,1319163,955436,14,2,278.12,0.227965084,23502,39.08594646,0.32853623,0.259704907,0.385852044,0.304842749,19256,24016,20598,256,15.26549159,21.04323647,24.36617035,32.31371976,28.75318228,38.56156487,47.18751956,6277,889,12,0.93732124,0.652213231,0.999834815,3931,-0.046515833,97,0.219860242,34.73530762,29.56429805,2.948568978,9.390917139,8.811119838,16.38670457,73.18198425,1.043015847,0.590664989
102,AVI_14_64.png,AVI_14,2.4,4.7,4.8,698732,499218,6,3,180.01,0.188443232,550,0.023649617,0.00341459,0.044437942,0.849627267,0.234594,1188,2929,3700,256,0.167265625,1.604121506,0.261813477,2.381309381,0.310683256,2.871208835,2.964413812,394,51,12,-0.325681269,0.507260438,0.99285388,91,0.035822266,71,0.240979492,85.81264531,22.9217541,-0.00235516,0.585805127,0.01614432,1.109920881,59.89315168,0.971718641,0.581510863
