,filename,domain,Complexity,Aesthetics,Orderliness,VA_PNG,VA_JPEG,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,count
0,www-vanartgallery-bc-ca-.png,culture,4.3333,3.8333,3.8333,1222645,1104785.0,11.0,4.0,441.66,0.155813953,12905.0,322.738182,0.15132293900000002,0.23078660199999998,0.669889348,0.39909993,11149.0,11490.0,18182.0,256.0,9.798954263999999,23.77364266,9.632145589,20.45877434,13.74036875,31.36474985,35.48686047,3020.0,553.0,13.0,0.31112402899999997,0.479847119,0.999713772,2038.0,0.46433431,80.0,6
1,www-fine-arts-museum-be-en.png,culture,5.25,5.25,6.0,828090,689774.0,28.0,5.0,1261.0,0.180886963,12291.0,5.840060116,0.08598299,0.14394211,0.835446605,0.210734862,13923.0,9380.0,14046.0,256.0,7.61125,15.70477162,9.145554199,14.72265176,11.89841536,21.52664224,25.09616685,2832.0,696.0,14.0,0.5523228370000001,0.5905908089999999,0.9997116490000001,2023.0,0.46189209,100.0,4
2,whitney-org-.png,culture,2.8,4.2,4.8,851551,675691.0,8.0,4.0,309.86,0.09822552699999999,17384.0,355.061607,0.18079641300000002,0.251286324,0.73938751,0.360157811,18266.0,4418.0,10639.0,256.0,6.937028809,12.12494961,16.59487183,26.01194725,17.98644322,28.69905578,34.09498874,1468.0,928.0,13.0,0.537917903,0.468239468,0.999710361,2014.0,0.221443685,111.0,5
3,www-newarkmuseumart-org-.png,culture,5.0,3.25,3.25,827116,908296.0,27.0,5.0,1240.85,0.22808817,11077.0,9.842168376,0.197784997,0.272155667,0.828328869,0.262583545,11245.0,18000.0,18453.0,256.0,20.65199951,36.67539366,18.99357218,27.62106431,28.05816937,45.91304492,54.33049573,3315.0,512.0,14.0,0.9058663840000001,0.5618856720000001,0.999791443,2797.0,0.35410807299999997,102.0,4
4,ogunquitmuseum-org-.png,culture,3.5,4.75,4.5,1342457,943746.0,2.0,3.0,62.92,0.15693904,33304.0,13.27535892,0.275948395,0.173520864,0.322019448,0.14236345,15469.0,3091.0,6243.0,253.0,18.08138509,15.32315677,14.6612557,11.26909431,23.27850737,19.02082069,26.00437291,626.0,806.0,15.0,0.920653322,0.612522571,0.999841313,3676.0,-0.01763265,43.0,4
5,www-bnf-fr-fr.png,culture,4.75,4.25,3.5,508568,603364.0,16.0,4.0,614.49,0.307969284,9743.0,16.92386446,0.12620736400000002,0.210252441,0.8317185709999999,0.221236111,10498.0,10040.0,16776.0,256.0,6.701416828999999,11.38616558,16.47371297,27.79487118,17.78460589,30.03663813,35.3720199,2989.0,508.0,11.0,0.910035645,0.619984952,0.999726263,2131.0,0.532089844,93.0,4
6,dma-org-.png,culture,3.25,3.75,4.25,753419,640313.0,20.0,4.0,771.54,0.189576224,6394.0,8.044161987,0.070659925,0.19403478300000002,0.8600514770000001,0.163196791,7351.0,16912.0,19625.0,256.0,7.818108724,25.6565938,7.2742569989999994,22.68046216,10.67884071,34.24418446,37.44783667,3695.0,377.0,11.0,0.312961566,0.534426423,0.9995005709999999,1168.0,0.716248372,106.0,4
7,www-amherst-edu-museums-mead-.png,culture,4.8,4.4,4.4,886418,779203.0,20.0,5.0,908.88,0.281822096,22203.0,21.37700758,0.214265277,0.293317693,0.570675261,0.34928829899999997,18845.0,8454.0,14087.0,256.0,7.730245768,12.21751457,13.43569499,19.97451489,15.50079351,23.41471561,28.06495367,2168.0,959.0,13.0,0.8865942659999999,0.514519124,0.999776329,2608.0,0.301442871,52.0,5
8,www-mta-ca-owens-index-php.png,culture,2.8,5.0,5.0,607773,571415.0,7.0,4.0,267.74,0.256826674,7291.0,0.961401583,0.139092814,0.284292107,0.72731041,0.273009314,7311.0,10491.0,13315.0,256.0,11.68141357,26.41400282,4.779368896,10.67388229,12.62132284,28.48914369,32.27554054,1614.0,390.0,12.0,0.615900893,0.507113381,0.999677716,1810.0,0.573360189,75.0,5
9,www-okeeffemuseum-org-.png,culture,3.0,4.6,4.8,645206,488537.0,10.0,4.0,377.96,0.11638429,17518.0,344.2867868,0.082156537,0.16826317899999998,0.793422175,0.25428113,15549.0,9747.0,15126.0,256.0,5.315765788,12.73428552,8.567242432,19.82066692,10.08241086,23.55888081,26.58360407,2044.0,802.0,12.0,0.401881637,0.496937467,0.99967006,1768.0,0.446837565,49.0,5
10,mmfa-org-.png,culture,4.25,6.5,5.75,1978263,1454550.0,8.0,2.0,163.78,0.172430959,40841.0,80.23037059999999,0.41476846700000003,0.305046484,0.519895243,0.28965890000000005,40867.0,15596.0,17742.0,256.0,20.84177734,23.29375824,32.70970703,29.650643699999996,38.78536601,37.70623085,49.34184065,3855.0,2097.0,14.0,0.933988371,0.64964694,0.9998525070000001,3955.0,-0.093451335,65.0,4
11,www-smk-dk-en-.png,culture,4.6,7.0,6.4,2237493,1491567.0,10.0,2.0,205.08,0.116824739,49141.0,54.16498007,0.565879613,0.256935237,0.358847755,0.21759154100000003,36170.0,9089.0,15196.0,253.0,7.193276367,9.550203117999999,38.36613932,20.16891628,39.03464963,22.31572458,34.02611947,2537.0,1789.0,15.0,0.937438905,0.575576755,0.999857585,4096.0,-0.000883789,12.0,5
12,www-vangoghmuseum-nl-en.png,culture,4.2,5.4,5.4,2221183,1673579.0,14.0,4.0,578.89,0.148158555,29096.0,117.40083700000001,0.573474241,0.338583805,0.396043818,0.211085368,38191.0,14915.0,17068.0,256.0,22.95042806,19.12235736,52.24835531,42.05656622,57.0667397,46.19977612,63.31979803,4297.0,1892.0,14.0,0.936181183,0.583681796,0.9998297829999999,3427.0,-0.132289225,230.0,5
13,library-unc-edu-wilson-.png,culture,4.2,4.8,5.6,690239,845900.0,19.0,5.0,868.66,0.2586834,12760.0,9.310869467,0.144366686,0.21878241699999998,0.82314838,0.275399314,17510.0,11883.0,17262.0,256.0,9.979877116,15.44407679,16.17529826,24.66950247,19.00626794,29.105048699999998,34.80692909,3153.0,845.0,13.0,0.812603515,0.5992807960000001,0.9997702509999999,2539.0,-0.190898438,96.0,5
14,masp-org-br-.png,culture,3.5714,5.8571,5.5714,1029494,845721.0,14.0,4.0,551.32,0.075178224,27868.0,323.7285862,0.15790094,0.21191147100000002,0.447605016,0.341558132,24860.0,17589.0,18645.0,256.0,14.67062419,25.82767135,14.90181519,23.60172798,20.91151142,34.98728584,41.26073927,5268.0,1217.0,13.0,0.6326278320000001,0.545032566,0.999800228,2920.0,-0.039121094,68.0,7
15,blantonmuseum-org-.png,culture,3.5,4.25,3.5,218475,291591.0,23.0,5.0,969.48,0.19970199,561.0,14.20015343,0.03799642,0.166261427,0.9754265759999999,0.105931273,1150.0,2567.0,4980.0,223.0,7.961363932,37.61553627,2.44057373,7.58176655,8.327047244,38.37201784,40.87013201,437.0,50.0,13.0,0.201201396,0.49115936,0.99760929,244.0,0.86083252,74.0,4
16,springfieldmuseums-org-.png,culture,3.0,5.25,5.25,373116,605914.0,31.0,4.0,1190.94,0.187822254,4349.0,48.00669294,0.44646237299999997,0.331847255,0.800125038,0.199945397,9012.0,18650.0,17083.0,256.0,13.89442952,22.85188901,71.74248576,56.6640706,73.07557345,61.09849203,83.02116407,3021.0,469.0,12.0,0.744348948,0.54682858,0.999708625,2002.0,0.127796224,54.0,4
17,v1gallery-com-.png,culture,4.0,5.25,5.25,126526,316606.0,13.0,4.0,475.08,0.22879306600000002,649.0,73.27236964,0.40444555200000004,0.22657124899999997,0.837450633,0.272802585,3173.0,5995.0,9598.0,256.0,47.09916992,26.68797837,75.98833333,43.35789943,89.40111079,50.91321668,77.73354991,1116.0,166.0,13.0,0.732946103,0.530188721,0.9995005709999999,1168.0,0.633805339,78.0,4
18,www-mnhn-fr-en.png,culture,4.5,5.25,4.0,1341457,929363.0,18.0,5.0,828.62,0.170292232,34610.0,287.681735,0.368664912,0.332463815,0.447309625,0.320489961,33417.0,12616.0,17587.0,256.0,13.01131185,21.950532,22.78792969,22.524873499999998,26.24088366,31.45148297,39.32374807,3712.0,1746.0,12.0,0.892187402,0.6192612510000001,0.999825035,3334.0,0.081011556,20.0,4
19,www-portrait-gov-au-.png,culture,2.4,6.0,6.0,909387,623585.0,11.0,3.0,335.62,0.08315394599999999,19430.0,0.67445913,0.108869656,0.18670194199999998,0.7197663940000001,0.296578944,15385.0,9981.0,14895.0,256.0,12.23582275,25.17700461,8.582612712000001,16.92841341,14.94578869,30.33896409,34.82270069,1502.0,744.0,15.0,0.735682443,0.499679449,0.999624141,1552.0,0.125234375,32.0,5
20,museum-wa-gov-au-.png,culture,3.5,4.25,4.75,1195686,1019378.0,16.0,3.0,506.15,0.187114718,11931.0,346.6432589,0.34082331299999996,0.425509545,0.65078589,0.3460301,10363.0,19960.0,18422.0,256.0,23.33170736,34.32098642,28.61172201,37.92350374,36.91881911,51.14804243,62.22368816,3693.0,476.0,15.0,0.87036847,0.514355036,0.9997366440000001,2215.0,0.28953531899999996,50.0,4
21,www-kreegermuseum-org-.png,culture,4.0,4.75,5.75,1339245,905333.0,8.0,3.0,250.91,0.14134060699999998,24857.0,49.41217617,0.186957807,0.22259706399999998,0.6962191459999999,0.316704566,26936.0,11859.0,17512.0,256.0,8.86080485,16.95901474,16.47204631,24.67877956,18.70406833,29.94412032,35.55534082,3843.0,1400.0,13.0,0.840286566,0.595696911,0.999790092,2779.0,0.34186523399999996,33.0,4
23,www-lissongallery-com-.png,culture,2.5,4.5,5.0,661454,535602.0,8.0,3.0,241.3,0.321201862,19422.0,15.00269294,0.142686561,0.158854208,0.754905334,0.241875184,12196.0,1737.0,7623.0,256.0,9.560939941,9.461392417999999,13.79355754,13.49529952,16.78314041,16.48153681,21.51647894,569.0,602.0,15.0,0.785111184,0.489892218,0.9997579529999999,2410.0,0.396395671,61.0,6
24,www-lacma-org-.png,culture,5.8,5.4,6.0,173542,222834.0,14.0,4.0,497.44,0.34058194399999997,3076.0,3.815492307,0.026985141,0.095959622,0.09046436199999999,0.224704824,2795.0,1453.0,5610.0,256.0,1.152351074,3.6352053619999998,1.719719645,4.946256107,2.070108368,6.138417345,6.759449855,455.0,140.0,12.0,0.043753412,0.46033748799999996,0.998967552,565.0,0.00625,4.0,5
25,www-museodelprado-es-en.png,culture,3.8,4.0,5.2,2345342,1597711.0,20.0,2.0,412.15,0.16779781800000002,33502.0,32.94579454,0.147168202,0.076983688,0.686711285,0.24988207899999998,11156.0,2961.0,8418.0,243.0,10.70692627,8.244311912999999,23.26336385,12.94905179,25.60902903,15.35078569,23.0334944,636.0,496.0,17.0,0.935421207,0.608683457,0.9998422140000001,3697.0,0.10167399099999999,75.0,5
26,www-musee-unterlinden-com-en-home-.png,culture,4.5,5.0,4.75,1284577,1082213.0,15.0,6.0,777.26,0.16437243199999998,27500.0,7.196571389,0.185593381,0.230357337,0.673082985,0.310375947,23631.0,13264.0,17779.0,256.0,11.00247477,18.22560512,15.47792684,19.84533167,18.99001502,26.94457034,32.64157485,3310.0,1178.0,13.0,0.62785148,0.543330985,0.9997925559999999,2812.0,0.421079915,49.0,4
27,prod-skd-museum-en-.png,culture,3.5,5.25,5.75,513906,492590.0,23.0,4.0,869.86,0.268266755,12128.0,11.91120027,0.063006597,0.153482641,0.832903662,0.269298296,11473.0,11522.0,15647.0,256.0,5.780061035,23.72155427,7.381440837,19.83022248,9.375221298,30.91843885,33.73100524,2501.0,549.0,13.0,0.7357758190000001,0.568320136,0.999627025,1564.0,0.43082194,106.0,4
28,www-metmuseum-org-.png,culture,4.2,5.4,5.0,1267607,992064.0,14.0,2.0,278.88,0.161246516,36021.0,6.093092461,0.21630248800000001,0.270521632,0.49116097,0.329614635,13870.0,6082.0,9027.0,256.0,22.990725100000002,59.97996202,11.19563029,18.90394389,25.57177307,62.88843247,70.55996439,1165.0,583.0,18.0,0.88860199,0.581293912,0.999819681,3235.0,0.19132975300000002,16.0,5
29,www-artbrut-ch-.png,culture,3.1667,3.0,3.1667,712471,650861.0,20.0,6.0,998.42,0.244586181,11725.0,3.594658339,0.111546059,0.208695007,0.8570326290000001,0.235985986,8420.0,16533.0,19045.0,256.0,9.351875814,18.7562745,16.82780802,38.75460352,19.2518234,43.05481537,48.83036239,3714.0,400.0,14.0,0.529037978,0.5019698920000001,0.999627025,1564.0,0.569248861,90.0,6
30,www-jackhanley-com-.png,culture,3.2,5.0,4.0,377293,322671.0,15.0,4.0,548.99,0.31683317899999996,635.0,359.80026289999995,0.0016647460000000002,0.022158023,0.971380301,0.13519795099999998,708.0,2259.0,4554.0,256.0,0.34602783200000004,4.669142727,0.118370361,1.440654901,0.3657141,4.886346318999999,4.996060549,336.0,18.0,17.0,-0.333333333,0.43991098700000003,0.963541667,16.0,0.631908366,46.0,5
31,risdmuseum-org-.png,culture,3.5,5.5,5.25,1189287,857165.0,4.0,2.0,78.84,0.159509905,31037.0,280.71342000000004,0.40020488,0.328140879,0.449837163,0.178235366,30932.0,6782.0,9910.0,256.0,30.00427002,18.61668296,20.23189412,12.968810699999999,36.18819917,22.68856398,33.54502373,2273.0,1532.0,14.0,0.916942131,0.6167713539999999,0.999836921,3577.0,-0.046222331,123.0,4
32,en-rusmuseum-ru-.png,culture,4.0,5.25,5.75,917394,878645.0,26.0,6.0,1327.04,0.3152232,19549.0,14.85266433,0.18410608899999997,0.290629299,0.806742376,0.276276285,17057.0,17057.0,20285.0,256.0,10.18816732,21.0802883,23.5214209,46.35659142,25.63310349,50.92457287,58.61450392,3644.0,830.0,13.0,0.7525013690000001,0.559922478,0.9997485629999999,2320.0,0.423808594,137.0,4
33,www-joshualinergallery-com-.png,culture,4.4,5.2,5.6,234375,263229.0,23.0,3.0,656.39,0.275575411,2912.0,1.515314645,0.028352075,0.14675896800000002,0.9742925920000001,0.098631799,3097.0,5730.0,9690.0,256.0,3.76082194,22.22949113,4.309307454,23.29528046,5.7196077139999995,32.19969515,33.91557746,1032.0,153.0,10.0,0.429136901,0.482700509,0.998706578,451.0,0.867021484,59.0,5
34,libraries-usc-edu-.png,culture,4.2,4.4,5.4,1032213,811403.0,17.0,5.0,774.85,0.18408997,21045.0,24.91203176,0.168446503,0.23382367699999998,0.7993486040000001,0.19107914,19348.0,14976.0,17470.0,256.0,15.53478271,29.2738016,20.32805786,26.94590515,25.58435871,39.78740082,47.46270843,3277.0,922.0,13.0,0.896065225,0.627812438,0.9998181629999999,3208.0,0.265181478,80.0,5
35,www-phxart-org-.png,culture,3.6667,3.6667,4.1667,378448,415397.0,23.0,5.0,996.75,0.288027447,4437.0,1.02361852,0.057286435999999996,0.198443626,0.776091988,0.370077735,4352.0,9015.0,15068.0,256.0,2.850157064,12.33565587,3.0233483889999997,13.06573055,4.155000694,17.96890983,19.21541004,2201.0,215.0,11.0,0.315671362,0.48227946299999996,0.9992699209999999,799.0,0.670078125,179.0,6
36,www-museumofrussianicons-org-.png,culture,4.0,6.0,6.0,1213641,1000217.0,17.0,4.0,677.68,0.151789005,14826.0,17.12023987,0.264420441,0.27163578,0.786539848,0.237644658,21041.0,26439.0,20084.0,256.0,27.51786702,36.27935768,32.72334595,38.20028791,42.75570577,52.68257577,65.5092875,6411.0,966.0,11.0,0.913073178,0.625875039,0.9998193459999999,3229.0,0.287253418,43.0,4
37,www-tacomaartmuseum-org-.png,culture,4.75,4.75,5.5,1058388,864457.0,21.0,5.0,961.63,0.14978022400000002,25676.0,11.7106621,0.151035702,0.252066884,0.745465855,0.231722972,19393.0,6888.0,12322.0,252.0,24.29802165,52.67480279,12.0909257,18.93192463,27.14008733,55.97367792,64.11570412,1638.0,863.0,17.0,0.565818319,0.5080143229999999,0.9997768429999999,2614.0,0.343842773,42.0,4
38,www-musba-bordeaux-fr-en.png,culture,4.0,3.4,4.0,671048,630294.0,26.0,4.0,1001.81,0.22264002300000002,18427.0,15.51618839,0.17816141,0.25707907,0.787437478,0.290597015,17784.0,12053.0,15456.0,256.0,10.46565755,16.9593885,19.36221761,25.30506741,22.00966739,30.46255562,37.06545584,2733.0,881.0,12.0,0.6967504729999999,0.54433383,0.999744935,2287.0,0.36701578799999995,90.0,5
39,focusonlibraryofcongress-com-.png,culture,5.4,5.0,5.4,596057,635360.0,22.0,5.0,984.73,0.304879282,3753.0,4.352195895,0.051603320999999994,0.166822319,0.86323486,0.26637069,3848.0,12801.0,17239.0,256.0,2.898283691,10.98702365,5.755788981,19.49825792,6.444311845,22.38072275,24.3140163,2781.0,183.0,11.0,0.024955437,0.47822498700000005,0.999207428,736.0,0.643448893,100.0,5
40,fdag-com-br-en-.png,culture,3.2,5.0,5.4,595469,458407.0,2.0,2.0,37.61,0.213461855,5282.0,40.36330714,0.10092093699999999,0.153310253,0.8885649609999999,0.151958006,5357.0,7564.0,10845.0,256.0,7.084173991,8.157800311,17.36808065,31.68017157,18.75728516,32.71365122,38.34083677,1229.0,273.0,13.0,0.787043783,0.601917343,0.9994663009999999,1093.0,0.841716309,49.0,5
41,museunacional-ufrj-br-.png,culture,4.6,3.4,4.2,713850,824810.0,51.0,6.0,2591.01,0.23934588699999998,6071.0,340.13538450000004,0.257627145,0.384480475,0.75937732,0.256289334,9110.0,25095.0,20626.0,256.0,9.696347656,24.97630825,30.30612874,50.63391254,31.81950027,56.45891492,66.004765,5581.0,436.0,11.0,0.725848908,0.593053877,0.9997304370000001,2164.0,0.474066569,147.0,5
42,www-bl-uk-.png,culture,4.8333,5.3333,5.5,895066,706819.0,16.0,3.0,492.76,0.262721772,12326.0,6.051854935,0.18288086899999997,0.268718439,0.457514805,0.39123542,11669.0,20175.0,19862.0,256.0,15.21553548,29.82766077,11.72893799,24.90154336,19.21146809,38.8558388,44.61927923,5545.0,580.0,11.0,0.875430508,0.48286878,0.999705981,1984.0,0.23411621100000002,44.0,6
43,www-stedelijk-nl-en.png,culture,4.0,2.0,2.0,321380,470800.0,41.0,7.0,2169.06,0.085088284,3078.0,2.390691596,0.038064988,0.15778619900000002,0.8349533579999999,0.33811739,2967.0,11953.0,15480.0,256.0,2.642411296,14.25979672,4.614231364,22.08530018,5.317280182,26.28882436,27.88400842,2002.0,168.0,9.0,0.161329578,0.5514384729999999,0.99889729,529.0,0.610181478,91.0,5
45,www-dia-org-.png,culture,3.6,3.8,4.0,544713,713532.0,38.0,7.0,2074.34,0.245731481,5351.0,359.4942158,0.128237155,0.282864098,0.8389436659999999,0.274699297,8189.0,14606.0,17665.0,256.0,11.47328695,29.64061612,13.3629895,33.97427862,17.61266027,45.08678001,50.37057809,3930.0,375.0,11.0,0.770906355,0.540214909,0.999587459,1414.0,0.555694173,121.0,5
46,www-whitecolumns-org-.png,culture,3.6,3.8,4.8,177568,182986.0,12.0,3.0,332.49,0.31997267100000004,5323.0,359.6150755,0.012448879,0.049106589000000006,0.97206872,0.106825252,5440.0,1604.0,6768.0,256.0,1.439210612,5.688148368999999,1.629944661,6.143898715,2.174407226,8.372724962000001,9.025047128999999,474.0,292.0,11.0,0.158973305,0.5157196620000001,0.998697917,448.0,0.881808268,45.0,5
48,www-gavinbrown-biz-.png,culture,1.5,6.0,5.75,759849,474919.0,1.0,2.0,18.86,0.001154957,19346.0,16.23627736,0.138502708,0.180130078,0.760919734,0.147941773,12580.0,2387.0,9270.0,216.0,9.262942707999999,11.80521029,16.10291992,20.66037695,18.57703253,23.79525511,29.36836487,674.0,631.0,15.0,0.686126866,0.582502717,0.999698691,1936.0,0.43442627,12.0,4
49,nhm-org-.png,culture,3.6667,5.1667,4.8333,1203112,877998.0,21.0,5.0,962.72,0.239466338,32871.0,214.4375785,0.488769565,0.394768104,0.47904413700000004,0.35185939299999996,19877.0,11193.0,12162.0,256.0,24.87644531,28.27804985,23.91974447,23.80375098,34.5107477,36.96304457,47.31626888,2672.0,1035.0,14.0,0.835220359,0.596590643,0.9998036579999999,2971.0,0.15142171199999999,14.0,6
50,centralaustralianaviationmuseum-org-au-.png,culture,2.8,4.4,4.8,754489,679649.0,17.0,2.0,329.37,0.15082304900000001,11197.0,349.641198,0.269605641,0.284723793,0.682936093,0.321339007,12007.0,17031.0,19067.0,256.0,27.79580729,37.56225466,37.21908285,42.43700222,46.45284739,56.67294003,70.60879425,3618.0,562.0,12.0,0.9107270820000001,0.569477042,0.9997813590000001,2668.0,0.22851237,49.0,5
51,www-npg-org-uk-.png,culture,3.0,5.25,5.25,1188504,941602.0,19.0,3.0,597.61,0.261114831,20148.0,8.550160458999999,0.252100006,0.308352536,0.551395004,0.397810394,15932.0,9609.0,15847.0,256.0,11.22880697,18.51353094,11.71306071,18.62083616,16.22596367,26.25807242,31.12586152,2074.0,777.0,14.0,0.7377561770000001,0.576767617,0.99976469,2479.0,0.30550944,59.0,4
52,royalaviationmuseum-com-.png,culture,2.8571,5.2857,4.8571,977627,855287.0,9.0,3.0,281.1,0.288111725,17363.0,11.73200248,0.130448377,0.209817913,0.606310789,0.341938599,19218.0,16799.0,19772.0,256.0,12.16673014,22.26312111,15.59638835,29.02577381,19.78071414,36.58062474,42.51483899,3678.0,991.0,12.0,0.7764559320000001,0.558460844,0.9997729340000001,2569.0,0.035927733999999996,62.0,7
53,ucca-org-cn-en-.png,culture,2.6,3.8,3.6,839985,605668.0,13.0,4.0,499.41,0.15770077300000002,11502.0,12.58375855,0.057492813,0.069275093,0.851419667,0.112873364,7899.0,4417.0,6633.0,256.0,4.88217041,8.570969929,9.563648682,9.829546826,10.73773552,13.04153044,16.2628511,551.0,377.0,15.0,0.6915016509999999,0.547070452,0.99962845,1570.0,0.158828125,52.0,5
54,mam-org-.png,culture,4.25,4.0,3.75,866386,708988.0,10.0,4.0,388.71,0.186310645,12230.0,33.85419415,0.214074751,0.275666497,0.803652589,0.258668164,10724.0,12832.0,16585.0,256.0,22.48868896,36.00674306,20.61355184,38.38765317,30.50671485,52.63171536,61.78372982,3639.0,490.0,11.0,0.715134141,0.598999396,0.999719551,2080.0,0.610249837,98.0,4
55,bortolamigallery-com-.png,culture,3.5714,5.8571,5.4286,414787,358280.0,6.0,4.0,221.41,0.266735098,7880.0,4.3439976510000005,0.02301858,0.049225801,0.8971847909999999,0.15320061699999998,5909.0,1171.0,6102.0,234.0,2.065302734,5.175233037,3.051573893,6.494663622000001,3.684776603,8.304438123999999,9.409871104,514.0,281.0,14.0,0.638641319,0.5008848,0.9995179059999999,1210.0,0.6115861,23.0,7
56,www-standardoslo-no-en-home.png,culture,2.75,4.0,4.5,404722,325934.0,38.0,4.0,1391.88,0.21355459100000002,5097.0,6.256856893999999,0.037811742,0.10862990800000001,0.924568864,0.14355494800000002,5240.0,7747.0,12547.0,256.0,3.0802099610000004,11.08317213,4.760209147,13.09308053,5.66985754,17.15416748,18.85512475,1401.0,265.0,12.0,0.469927881,0.602107355,0.999272652,802.0,0.506049805,12.0,4
59,marciana-venezia-sbn-it-.png,culture,4.8333,3.6667,4.0,640348,724531.0,30.0,3.0,925.62,0.314893617,19201.0,141.86714469999998,0.314570848,0.330064293,0.7278894,0.263478487,18545.0,15285.0,18131.0,256.0,26.67328288,35.46289201,30.75285156,37.90227146,40.70874474,51.90567302,64.11829644,3357.0,967.0,12.0,0.913425413,0.591449121,0.999789638,2773.0,0.396395671,97.0,6
60,musee-toulouse-lautrec-com-en.png,culture,3.75,5.0,5.25,1702461,1310021.0,27.0,5.0,1273.98,0.124298008,39773.0,23.64006639,0.315659357,0.30634011899999997,0.5887949379999999,0.346220208,35308.0,15932.0,18160.0,256.0,23.12094889,26.22640846,29.59518066,26.61927906,37.55599814,37.36857661,48.63537606,3399.0,1655.0,16.0,0.917443032,0.642176191,0.999844112,3742.0,-0.085309245,99.0,4
61,www-kimbellart-org-.png,culture,3.6667,5.1667,5.5,1509409,967468.0,10.0,2.0,198.84,0.12205864400000001,51832.0,63.28475724,0.193771855,0.10165783099999999,0.44899332,0.19021766899999998,31938.0,4812.0,8978.0,242.0,11.21800944,10.25694265,17.25166341,13.70960695,20.57823185,17.12186308,23.29533264,1260.0,1641.0,15.0,0.9340949709999999,0.592257025,0.9998529540000001,3967.0,-0.012113444,66.0,6
62,www-rom-on-ca-en.png,culture,3.4,5.4,5.4,933368,722960.0,19.0,5.0,858.67,0.224452813,12160.0,359.0019932,0.071906027,0.133893782,0.87386938,0.198187062,6082.0,8844.0,13495.0,256.0,10.8038029,16.48596483,6.4574263510000005,11.50013812,12.58652105,20.10075156,23.87670787,2197.0,262.0,15.0,0.741981515,0.594558125,0.999638131,1612.0,0.656532389,89.0,5
63,www-musee-rodin-fr-.png,culture,4.0,4.0,4.5714,426822,572678.0,15.0,6.0,741.65,0.267035847,6298.0,8.215305024,0.055948472,0.157628415,0.8025726040000001,0.311261407,8491.0,7519.0,14423.0,256.0,3.4045304360000004,10.93300504,4.553568929,12.47510697,5.685579784,16.58791406,18.293588,1602.0,450.0,12.0,0.79189122,0.47551044600000003,0.999554367,1309.0,0.566345215,80.0,7
65,www-corcoran-org-.png,culture,4.4,5.6,5.6,937263,665885.0,10.0,3.0,306.61,0.24032879399999998,13078.0,13.3549599,0.122939744,0.222884165,0.378417535,0.39334688799999995,7131.0,2290.0,3528.0,256.0,2.005964355,4.583691447,3.773690186,7.5990874889999995,4.273713913,8.874477898,10.15659207,522.0,357.0,15.0,0.782516433,0.572409732,0.99971503,2047.0,0.28264485699999997,12.0,5
66,www-clarkart-edu-.png,culture,4.4,5.0,5.0,948301,1001737.0,16.0,5.0,740.57,0.22511131199999998,15231.0,329.15318199999996,0.33838158700000004,0.431832041,0.577775295,0.411875974,17680.0,21172.0,19197.0,256.0,18.80030192,37.80779416,21.91249878,39.82841348,28.87228697,54.91567918,63.57736527,4011.0,912.0,13.0,0.8326577690000001,0.565478364,0.9997508190000001,2341.0,0.198456217,31.0,5
67,www-washingtonhistory-org-.png,culture,3.5,3.5,3.75,434462,540514.0,31.0,6.0,1526.07,0.255383216,2277.0,3.413100065,0.08332977700000001,0.194649295,0.656730182,0.332281926,3014.0,15209.0,18113.0,256.0,5.75474528,17.28271964,9.091114502,22.44821637,10.75943568,28.330457399999997,31.5582881,3366.0,130.0,10.0,0.24995336,0.47683839299999997,0.999499285,1165.0,-0.022821452000000002,39.0,4
68,www-perrotin-com-.png,culture,3.0,5.6667,5.5,603792,531860.0,7.0,5.0,309.15,0.258898209,11057.0,5.454490943,0.051805954,0.133077207,0.84719507,0.19101934,9131.0,14655.0,17173.0,256.0,5.194357096,18.05846454,4.767663574,10.83731958,7.050671004,21.06076061,23.17596191,2670.0,452.0,14.0,0.7393340209999999,0.583964484,0.999627025,1564.0,0.478986003,45.0,6
69,artgallery-yale-edu-.png,culture,6.0,5.6,5.8,434292,503496.0,23.0,2.0,435.66,0.226316427,4922.0,8.690196301,0.097280089,0.214802505,0.739484503,0.338247148,6490.0,11704.0,15625.0,256.0,5.34939209,12.07552438,10.766285400000001,24.89107179,12.02201718,27.66556965,31.272174800000002,2548.0,333.0,11.0,0.385393259,0.560263025,0.999519099,1213.0,0.557399902,76.0,5
